label,content
neg,不是翻新机都是个二手货，太不靠谱了
neg,前置像素简直是太差太差了
neg,手机声音太小！屏幕偏暗
neg,网速非常的卡。质量很差。
neg,不带耳机，很差的体验感觉
neg,聲音很小，軟件經常打不開。
neg,竟然不送耳机了！还有东西越卖越贵的？必须差评！
neg,买的时候1399，现在还1333，太**了
neg,手机刚到手，今天就开始送耳机，感觉很坑
neg,垃圾手机，不停弹广告无法使用
neg,质量超级差差用一个月零几天就成这样了
neg,很差的手机，建议大家不要买
neg,还没用24小时就开不了机 好垃圾
neg,手机非常差，芯片是处理器，卖家态度也非常差，
neg,***手机 连个皮套模式都不支持 差评
neg,客服态度很差，手机很厚质量一般，不推荐大家买，后悔买了
neg,怎么垃圾手机配置太差了，不值这个价大家别上当
neg,卖二手的也稍微要讲究一点吧。塑封也没有。手机盒子也是脏的。
neg,手机反应太慢啦，商家夸大宣传建议大家在他们店里买东西谨慎
neg,发票一个月了一直不配送，催了无数次都说三个工作日给送。最后还是没给送了，真是无语
neg,618买，没有优惠不说，连耳机都没有，真的垃圾
neg,跟同价的手机真的差远了，手感太差，看起来廉价。真我便宜一点还比他好
neg,什么破手机什么破售后，京东现在太垃圾了，大家看
neg,买的是新手机给我寄二手的，这就是你们**干的事吗？谁买谁倒霉你们这个垃圾平台下次我在用我剁手
neg,太差劲了，都是618期间买的，买的时候1199，618当天又变成1027，辣鸡。。。
neg,售后才知道什么叫麻烦，明明是新机有问题，还得等不知道多少天才能换，后悔死了
neg,不好用，相当不好用，用起来真费劲，网速也不快
neg,以前在实体店买的手机，这次买的手机不知道怎么回事，老是推荐垃圾软件安装，实在是烦死了
neg,一点都不想要了，首先是别人买又送卡又送耳机的，我买的一样的价钱，屁东西都没有送，@人了
neg,拍照效果渣的一批。慎买。买给老人的，凑合用，荣耀拉黑，以后不买了
neg,垃圾中的垃圾，从来不在网上评价的，但是刚买过来用的想把它砸了
neg,发货速度慢，付款后一切责任都推给京东平台，卖的时候说有耳机一副。收到货时却没有。
neg,这就是我在京东上买的手机，到手打开一看里这么多的软件，新手机怎么有这么的软件呢，我怀疑是二手手机，我花1200元买的，应该是二手的
neg,非常差不建议买，经常断网，联系客服非常繁琐。只能凑合用了。
neg,两部手机间隔一天，第一部手机就赠送耳机了，这部手机就没有赠送耳机，真是搞不懂
neg,手机非常差全部是***广告弹出屏幕删又删不掉，***货不要买这款手机
neg,我怀疑是二手旧手机，包装太次了。看着真差劲儿。体验感一点也不好
neg,很卡，卡的不要不要的。刚刚买的第一天装了3个普通软件就卡的要死！
neg,你这电池也太不经用了，充满电不怎么用一天都管不到？你这不是翻新机吧？
neg,垃圾手机5月3号收到货，5月7号才用了4天，手机屏幕一下子坏了。
neg,系统有点卡顿，死机过一次，特别是开上三四个APP的时候，卡的要死
neg,荣耀手机一直在用，可这次买的真不如人意，就说这照相相素真的很差，1600万。其他还好。拍照不如人意。这手机只能差评。
neg,触摸屏不灵敏，数据线特别短80厘米长，数据线特别硬&mdash;肯定用不长！
neg,差差差，体验感极差，要买的朋友三思。买之前客服说的价保30天，想着现在到6.18了应该会有降价，一去看真的降价了，然后我就去找客服申请价保，申请不了又说价保只有七天，客服推卸责任让我去找京东客服，却只有智能客服，还是没解决问题，差差差
neg,这手机明显二次包装的，外包装没有膜，盒子脏！盒子里面的装手机膜明显是旧的，手机屏幕脏的！问客服就说是正品，不正面回答这个事情！相信京东自营才买的，不过如此！我在网上买过好多手机，这次体验感最差！差评！
neg,这款手机千万别买，还以为京东上买会没问题，结果回来刚用第二天就卡，运行太差，都别买
neg,手机网络很差，网速很慢。同样是荣耀手机，同样的环境，这个手机表现差的离谱
neg,差评，差评，差评，重要的事情说三遍，质量真是不敢恭维，才几天就有问题，本来就是给父母买的，感觉这款性价比适合，才购买的，结果几天就坏了。。差评差评差评
neg,刚收到就是这样子的，问客服居然说这个是运输的时候出现的问题！这明显就是被拆开过差评，看了评论区才买的，没有大家说的那么好
neg,新手机，充电器接口很松，无法正常充电。作为一个大品牌，体验很差，质量差。
neg,差评，收到后发现手机卡托是断的，联系客服说只能换机或退货，没有别的解决方案，着急用手机没办法，只能凑合着用了，超级失望的购物
neg,才拿到的手机有故障，手电动灯泡只有一点点亮，亮了又没灯光！找客服服务态度也极差！买荣耀真的需要考虑再三
neg,在同价位的手机牌子里像素最差，还赶不上我妈那九百多的手机像素，照片照出来都变形变样了！！！！！
neg,卖相很差，建议不要轻易下单，外观整的像二手机，塑料保封膜都没有，都不敢打开看了。
neg,抱着信任的心在京东购买产品  结果太失望了 新手机摄像头能模糊成这样  垃圾  服务态度也不好  再也不买京东的手机了  荣耀辣椒
neg,二手机，两个边角有磕碰，联系客服，装机器人，反反复复就那几句话，以上。
neg,如果有半星一定要给你！买的时候生怕卖不掉！现在要开个发票生怕开给我！复杂的不得了！一会儿说我们是默认开票的，一会儿说我查查！一会儿说！第一次在这个买！我就想开个发票你搞那么复杂干嘛？差-差_差
neg,非常失望的一次购物体验，输入的时候，空格键无法语音转换成文字，返厂后又说检测正常，毫不沟通就又给寄来了，问题也不解决，失望透顶
neg,太差劲！京东自营买的第四部手机，一切的信任化为乌有。快递盒是好的，里面手机盒两个角挤压变形。有一个角变形严重，手机角上掉了一点颜色。当着快递员面前拆开的，快递员说自营的直接找售后！个人感觉就是商家有意为之。这要是当面**谁会要。必须差评！！！我买的是第二部荣耀，咋了不是华为的了就开始坑国人吗！！！！
neg,刚买来桌面上的APP特别多，新手机不是就没有APP吗？装了满满的一手机，到底是不是新机？
neg,屏幕太脏，擦都擦不掉。问了客服说膜撕掉也不影响使用，无语了。让发个膜让人帮忙重贴下也不给，一般不给差评。
neg,这款手机太差劲，买了一个月，无端黑屏两次，京东服务也差，反应也没有人回复，还说180天坏了包换，忽悠买家的。
neg,屏幕大，分辨率才1600*720不太清晰，视频聊天前摄像头更加模糊！对这个要求高的话真的要慎重！真话！
neg,这手机是我在网上买的最差的一款，来电声音小，像素也差的要命。而且连接网络通话老断，刚开始以为网络问题换个手机登结果不卡，谁买谁上当 差评差评差评
neg,感觉手机非常卡顿，点一个软件，半天都不会走，卡在那里死死的，软件没有研发好，就不能拿出来卖，这样子不是坑老百姓吗？
neg,手机很不好用，很卡，怀疑是翻新机，而且显示有赠品耳机也不送。很不好的购物体验
neg,摄像头垃圾，对拍照稍微有点要求的人，请不要选这款，前置后置都是垃圾，真心评价，其它目前还好，刚刚试用
neg,不赚网络差的这买，WIFI网络差，自动断网，差的一逼。这么多好评不知道花了多少钱买的。用手机时也能给你断网，网络接收差的不知怎么讲。还是建议都到实体店买实在信不过淘宝，在京东还是让我用的烦人
neg,手机全是内置垃圾广告和视频，删除不尽，给老人买的，现在老人电话都打不了，也没法接，垃圾信息一会不停。
neg,货收到，开箱那一刻就让人失望，总感觉不是原装货，连产品说明书都没有，耳机也没有。再就是自拍和视频通话的画面极差。让人大失所望，一次不愉快的购物。
neg,这个手机质量太差，简直就是山寨版的，不是正品的手机，手机触摸屏有时按都没什么反应，真不相信在京东上面都能买到假货，大家要买这款手机的话，千万慎重。
neg,差！！！以前荣耀3，起码有个桌面小程序，现在给老人用，继续荣耀，结果小程序功能没了？？！！便宜也不在这一点吧？？全家四五个荣耀加华为，第一次很差的体验！
neg,手机不停出现广告弹窗，完全无法正常使用，之前买的也是还以为是自己使用有问题，结果这一次也是。很失望！
neg,垃圾手机，用不了多久就没电了，充满也是虚电。不建议大家买，商家**，又不好用，服务态度差，一有问题就推卸责任，问题也是踢来踢去的，没一个解决，**，别买，别买，别买，**商家
neg,质量非常不好 刚到手 卡槽插一下就坏了。售后也不管。不给退 也不换给。也不给修。就算是人为的行为。插一下就能坏吗。质量不存在问题吗？？？？ 一直以为京东服务好 才会在京东买。体验感太差。还不如去实体呢。要买的大家一定要想好啦。建议 不要买 不要买 不要买！！！
neg,"买的时候没注意，只注意到内存了，收到发现镜头像素太低了。用了几天，什么都好，就是拍照像素太低，还不如我两年前买的PLAY4T，怎么越来越倒退了呢？一直用华为这次让人失望
拍照效果：差"
neg,"买了新手机，第五天都没挺过去手机角落自己碎屏了，搞不懂怎么碎的，反正没摔！还是在套了加厚手机壳的情况下！！！这也太易碎了说明其本身质量就不行。
。提交售后回复是外观破损不予退换，可反工场维修需600大洋，买的1100多的手机维修需600大洋，我都想吐脏话了！！！
  京东自营店的这质量让我失望了，亏我还是VIP一直支持！！！"
neg,这个价格也就这样吧，如其名适合学生和老人总，使用体验感觉反应速度跟我用了快3年的旧手机差不多少，音质还不如我用了好几年的手机，像素就更不用说了特别差，对使用感受要求有点高的不建议买这种
neg,简直垃圾的难以接受，体验价两天感觉屏幕灵敏度低，摄像头像素极差，相机非常垃圾，半个月左右（今天）视频聊天时无法开启摄像头，申请售后只能寄回维修
neg,手机开视频没声音，而且别人开过来断断续续黑屏，才三四天的机子。就出现问题。。是不是翻新机啊。买给家里老人用，，这问题出的好糟心
neg,质量太差，用了不到两个月，手机装口袋里弯腰蹲下干会活，机身就变形弯曲了，完事也不不修，说是人为的不在保修范围，呵呵了。用了这么多年京东，本以为东西质量好，售后到位，没想到第一次遇到这种事就得到这种答复。
neg,这么大一品牌，竟然存在着欺骗消费者，下单前是次日送到，下单成功就变成几天后才送到，找客服，问题都是推脱到京东快递去，太不负责任了，而且这问题说了，页面还是继续显示次日送到，有错不会改，用了几部荣耀，以后再也不会用。
neg,第一次在京东上买手机，真是感觉体验感最差的一次。手机没买几天就出了问题，感觉是翻新机，很差劲，客服老是拖不给解决问题，服务真是差极了。
neg,第一拍照功能很差，很模糊。第二，放视频的声音会自动变，一会小声一会大声。很不满意。先用两三天。还有其他问题就提交质量问题退货。以下的拍摄的图片。
neg,"手机相素极低，像十年的一样，照相也不行，还有cpu是天玑700,太落后了，不推荐。买后客服指导能力也有限，不会直接指出故障点，而且还没耐性。可以说是一代&ldquo;白领&rdquo;人员。（就是白领薪水）"
neg,这手机一点都不好，不小心掉地上，差不多1米的距离，贴着膜，带着手机壳呢，直接隔着钢化膜里面的屏幕碎了，钢化膜倒是一点没有碎，也是服了，第一次见，也特别卡，不推荐购买
neg,这是一个差评，第一次给差评，实在是被气着了，本来给老人买来用的手机，还是送人的，结果用了半个月不到就出问题了，关键是客服还解决不了说要转人，处理要1-3个工作日，就一个简单的操作问题，让去售后营业厅，售后营业厅还周二不营业，让寄过去先保存数据，我要是家里人知道怎么保存数据需要用客服吗？太气人了!千万不要买这个手机给长辈!千万不要买这个手机给长辈!千万不要买这个手机给长辈!
neg,外壳质量不行容易摔，没有4G手机信号好，玩原神一直卡死。不打游戏也卡。看看视频也卡。充电时手机发烫。耗电快。昨天买的，今天我上班不太用 ，照样也耗电快。感觉不是新机。还没有二手机流畅。
neg,手机收到了，包装盒子很脏，装手机的塑料袋有人为损坏，取卡针也是被取过，纸片有损坏痕迹，新机的价格买了个二手机，欺骗消费者，在等客服处理，不行的话就只有去投诉了
neg,京东自营店勾结京东商城。连续买同一款手机。一个颜色的手机。第一次卡槽打不开。然后退换货。京东自营店勾结京东商城的走**所谓的内部流程，广州发货到东莞。竟然流程了五天没一点作为。自己反复催促他们。然后**有什么专员用自己特权才争取发货。嘿嘿，搞笑的是流程五天以后手机发过来还是之前那个卡槽打不开的手机。你们说神奇不神奇。然后专员又来了说。有可能就是这一款手机有缺陷。就是这样子的。没办法呀！只能退货处理啦！这时候专员一天打了好几个电话来骚扰了。借口还叫你没话可说。人家说你的地址改变没有。我们叫快递上门取件。你什么时候有时间。这一流程又**三天过去了。也不见什么人来上门取件了。然后专员也不管不理了。到现在为止，不知道怎么弄好了。
neg,同事京东新会员！让我帮他家里人买的手机，首先地址几百元冰箱送货！上千元手机就不送货了！结果放到别家快递店，手机回来同事没告诉我，隔了一天才去快递店取的货，回来打开就是这样子！忘了还有根头发丝，没拍照，打京东客服说超过24小时，不换，售后让我去荣耀售后开具不是人为摔的证明！咱消费是相信京东，相信服务！何必自讨苦吃，我当着同事面拆的手机，我好意思给人家摔一下吗？代理人作为一名老京东粉丝，伤心，悲哀！搁我自己的这亏我认。可是我同事是新用户！想告诉荣耀，咱以后别把别人换了的有瑕疵的手机在给消费者卖，这样只会损害自家品牌。我再次为店大的京东悲哀，欺人，只能说天下乌鸦一般黑。最后奉劝各位亲们，以后在京东买东西，当面拆开，当面仔细看看外观跟品质。谨防质量，东西同事不换了，淘神，浪费时间感情。惹的自己生了一肚子闷气。运气不好，请亲们好好看看。且行且珍惜。
neg,"对此次购物非常不满意，有2点如下：
1.第一不满意也是最不满意的一点，质量问题：这个手机刷抖音，刷着刷着它自己会弹到个人抖音主界面，你等下再刷着刷着又弹到抖音主页面(下面有视频)，由于这个原因我也申请过退换货，看能换台正常的机子不，结果换回来还是一模一样的情况，售后质检部不会检查？退换还不着重检查此问题？还继续发货？实在受不了！现在无法退货，如果再退换货肯定还是一样的情况，我只想说质量问题不过关就不要拿出来销售坑人害人，OK？
2.荣耀自营店的客服能力及处理事情方式非常有问题，具体我也不想多说，荣耀或者京东自己看我跟客服聊天记录即可知晓，踢皮球是非常有一手；"
neg,"垃圾手机，垃圾客服，
屏幕音效：没有用到一个月，拍照像素低的要命，有时候拍个照片要拍几次，系统反应慢，买东西扫描半天，扫完了完全反应不过来，不是网络卡，是手机反应不过来，没摔没碰，没磕的，就3分之一的屏幕花了，虽然不影响使用，但看的心累，要求维修，客服让自己维修，我很少评价东西，能将就就将就用了，本来都不想说这些，这都快两个月了，还是忍不住评价一下，就这样吧，我也不修了，什么时候摔烂了，什么时候换吧！"
neg,太差劲了！简直无法用语言表达出来。差评！！
neg,太垃圾了，连耳机***都要给你掠夺走，手机自带耳机被狗吃了，真**垃圾。
neg,没收到货，所以不知道怎么样
neg,收货人名字不写全导致收不到货
neg,大家不要再用京东这个破购物软件，我用京粉走返利自己购买商品自己使用，他却说我违反京东平台规则，还不给我原因，辣鸡京东辣鸡京粉
neg,像素不清晰，模糊
neg,怎么总是卡顿哦
neg,垃圾，京东太垃圾了
neg,手机~视频黑的，根本就看不清
neg,太#了。真的太#了。自营#。自营#自营#。重要的事情说三遍。
neg,刚买就降价，还是618买的，真#！
neg,拍照效果实在太差了
neg,手机太卡了，玩游戏刷~都有卡顿
neg,手机都是二手的
neg,自拍跟老年机一样，就这解释跟发屁一样
neg,京东快梯垃圾7月1号买的一个星期才到说好的次日到达，南方仓库不发货，去北方发货
neg,全是广告
neg,漏发充电器
neg,送的耳机呢
neg,质量一般
neg,就是坑
neg,不好用
neg,触摸屏失灵
neg,直播间我中奖了，不给发货，硬说没有联系客服，所以不给，直播就是忽悠人
neg,质量太差了，买手机一定要去实体店够买，视频模糊不清，
neg,不是行货反新机谁它马说好你用过手机没之所以不在线下卖就这包装荣耀也是真垃了好坏你整个小米这样的包装我都不说啥在说像素还没没原来青春10好跟~三四百块杂牌机没啥区别
neg,像数太低
neg,太坑了，降价了来申请价保，发现居然过了价保期，至少价保618才提前买的，以后再也不相信这类宣传了，还有所谓预售真的太坑了，千万别买！
neg,屏幕音效：屏幕有条线
neg,感觉非常差，我刚下完单，京东就出了个满1180减170，当时想着能够价保，就没选择退货或者拒收。没想到跟客服申请价保，没通过，说买的价不高，，以后真不能相信京东了。
neg,真#的商家，质量有问题，只要不影响安全，居然都可以用！花钱了，只要不影响安全，其他的都不保证，真#！
neg,我一定要让大家看下我在这里遇到的非常气愤的事情，买的时候说30天保价，一周后掉价了然后等我问的时候，被告知此商品不参与，明明聊天记录客服查询回答就有，还不承认，还把顾客推来推去，难道这就是商家和京东的服务，我不知道买plus会员有什么好处，关键受委屈的时候也没人可解决
neg,物流速度缓慢，客服人员敷衍，希望给我一个满意的答复，不要用六元运费劵敷衍我，物流信息迟迟不更新，送货超时，不要说疫情影响，人家韵达可以送货，你京东送不了，你受影响人家不受影响吗？尽快给我回复
neg,显示屏不清晰，查看手机详情竟然没有写手机屏幕分辨率。~后才发现此款手机分辨率比较低。
neg,拿起~听语音自动暗屏，管的~听筒模式不管用，没有设置过任何东西，垃圾华为，一生黑
neg,店大欺客，30号下单显示有货3天内送达，结果一直没货，店铺页面还一直显示有货源，还显示1号下单3号就能到货，这简直就是个玩笑，我30号中午下单的，你却跟我说缺货，京东自营店投诉无门，去**下单投诉至少有门路，京东越做越差，买个会员也没有**，优惠没有一点力度，6号晚上才收到货，历时6天，真是醉醉了
neg,手机拍之前显示3天内到，拍完以后显示5天到。其次显示有货，结果从北京调货还和赠品分两个包裹，分就分吧，结果一个包裹到了，另外一个没到，到了那个还拒绝派送。到京东买就图快递快，结果要5天才到。卖家和京东物流各推责任。以前比~好，现在连~的屁股都不如。以后再也不在京东买东西，也不让单位从京东购物了。
neg,货物发出后到达分拣中心四天未给送货，一联系就说疫情原因延误，我在~买的的手机壳，韵达都送到了，两个一起下的单，你京东物流有疫情，韵达没事儿呗，人家韵达可以送你京东不能送吗？联系售后给我六元运费劵就想解决，不可能，希望给我一个满意的答复
neg,手机收到第二天，隐藏软件就开始自动弹出窗口广告，无法关闭，反馈客服没有任何结果，半分钟弹出一个广告，大家买之前最好慎重！咨询清楚！
neg,送给老爸的生日礼物  才用第一天就卡  一天关机好几次才能再用  只下载了微信和***  退货这么麻烦  我还得去其他县城去办  真讨厌  以后不会再买手机了
neg,下单时页面显示送耳机，结果下单后没了？客服解释送完了！没有耳机就不要在页面写，这不是诱导购买嘛，耳机没几个钱，忽悠功力很厉害????
neg,太垃圾了，在信号一切正常的情况下连最常用的~都打不开，显示白屏，于是申请退货，，显示快递小哥上门取货，可快递员一直没有上门揽收，太差劲了！
